12-21 17:55:17.261   973  3286 D AURORA_DBG: [FusionDriveTest] ABS_POSE | (11.6, 166.2)mm @ -130.3°
12-21 17:55:17.262   973  3286 D AURORA_DBG: [FusionDriveTest] MT1_RAW | (0.123, -0.078)m @ -133.2°
12-21 17:55:17.263   973  3286 D AURORA_DBG: [FusionDriveTest] MT2_RAW | (0.143, -0.135)m @ -134.6°
12-21 17:55:17.263   973  3286 D AURORA_DBG: [FusionDriveTest] MT_DIFF | Δ=(0.020, -0.057)m, Δyaw=-1.4°
12-21 17:55:17.264   973  3286 D AURORA_DBG: [FusionDriveTest] ODO_HEADING_INPUT | 179.6° (this is fed to MegaTag2)
12-21 17:55:17.310   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -135.0° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.310   973  3286 D FusionLocalizer: MT1_RAW: (0.123, -0.078)m @ -133.2°
12-21 17:55:17.310   973  3286 D FusionLocalizer: MT2_RAW: (0.143, -0.135)m @ -134.6°
12-21 17:55:17.311   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-142.8, 134.6)mm @ -134.6°
12-21 17:55:17.311   973  3286 D FusionLocalizer: PREDICTED_POSE: (12.1, 227.8)mm @ -135.0°
12-21 17:55:17.311   973  3286 D FusionLocalizer: INNOVATION: Δ=(-154.9, -93.2)mm, Δheading=0.4°
12-21 17:55:17.312   973  3286 W FusionLocalizer: VISION_REJECTED: Velocity too high: 671.2 mm/s
12-21 17:55:17.312   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Velocity too high: 671.2 mm/s
12-21 17:55:17.346   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -135.1° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.347   973  3286 D FusionLocalizer: MT1_RAW: (0.175, -0.089)m @ -132.7°
12-21 17:55:17.347   973  3286 D FusionLocalizer: MT2_RAW: (0.187, -0.174)m @ -134.8°
12-21 17:55:17.347   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-187.3, 173.8)mm @ -134.8°
12-21 17:55:17.348   973  3286 D FusionLocalizer: PREDICTED_POSE: (14.0, 247.2)mm @ -135.1°
12-21 17:55:17.348   973  3286 D FusionLocalizer: INNOVATION: Δ=(-201.3, -73.4)mm, Δheading=0.4°
12-21 17:55:17.348   973  3286 W FusionLocalizer: VISION_REJECTED: Velocity too high: 637.3 mm/s
12-21 17:55:17.348   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Velocity too high: 637.3 mm/s
12-21 17:55:17.380   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -135.5° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.381   973  3286 D FusionLocalizer: MT1_RAW: (0.191, -0.139)m @ -133.9°
12-21 17:55:17.382   973  3286 D FusionLocalizer: MT2_RAW: (0.188, -0.187)m @ -135.0°
12-21 17:55:17.383   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-187.7, 187.1)mm @ -135.0°
12-21 17:55:17.383   973  3286 D FusionLocalizer: PREDICTED_POSE: (16.4, 266.8)mm @ -135.5°
12-21 17:55:17.385   973  3286 D FusionLocalizer: INNOVATION: Δ=(-204.1, -79.7)mm, Δheading=0.5°
12-21 17:55:17.385   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-204.1, -79.7)mm
12-21 17:55:17.385   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-204.1, -79.7)mm
12-21 17:55:17.427   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -135.7° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.428   973  3286 D FusionLocalizer: MT1_RAW: (0.199, -0.116)m @ -132.9°
12-21 17:55:17.428   973  3286 D FusionLocalizer: MT2_RAW: (0.216, -0.203)m @ -135.1°
12-21 17:55:17.428   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-215.6, 203.4)mm @ -135.1°
12-21 17:55:17.429   973  3286 D FusionLocalizer: PREDICTED_POSE: (16.6, 267.2)mm @ -135.7°
12-21 17:55:17.429   973  3286 D FusionLocalizer: INNOVATION: Δ=(-232.2, -63.8)mm, Δheading=0.6°
12-21 17:55:17.429   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.429   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.457   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.1° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.458   973  3286 D AURORA_DBG: [FusionLocalizer] MT2_HEADING_INPUT | -136.1° (sent to Limelight)
12-21 17:55:17.458   973  3286 D FusionLocalizer: MT1_RAW: (0.199, -0.116)m @ -132.9°
12-21 17:55:17.458   973  3286 D FusionLocalizer: MT2_RAW: (0.216, -0.203)m @ -135.1°
12-21 17:55:17.459   973  3286 D AURORA_DBG: [FusionLocalizer] LL_RAW_POSE | (0.216, -0.203)m @ -135.1° (before 180° rotation)
12-21 17:55:17.459   973  3286 D AURORA_DBG: [FusionLocalizer] LL_TRANSFORMED | (-0.216, 0.203)m @ -135.1° (after 180° rotation)
12-21 17:55:17.459   973  3286 D AURORA_DBG: [FusionLocalizer] ODO_HEADING_FOR_MT2 | 177.2° (should be fed to Limelight for MegaTag2)
12-21 17:55:17.459   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-215.6, 203.4)mm @ -135.1°
12-21 17:55:17.460   973  3286 D AURORA_DBG: [FusionLocalizer] VISION_MEASUREMENT | raw=(-215.6, 203.4)mm @ -135.1°
12-21 17:55:17.462   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.7, 276.0)mm @ -136.1°
12-21 17:55:17.462   973  3286 D AURORA_DBG: [FusionLocalizer] PREDICTED_POSE | (17.7, 276.0)mm @ -136.1°
12-21 17:55:17.462   973  3286 D FusionLocalizer: INNOVATION: Δ=(-233.3, -72.7)mm, Δheading=1.0°
12-21 17:55:17.462   973  3286 D AURORA_DBG: [FusionLocalizer] INNOVATION | Δ=(-233.3, -72.7)mm, Δheading=1.0°
12-21 17:55:17.462   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.463   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.501   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.2° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.502   973  3286 D FusionLocalizer: MT1_RAW: (0.277, -0.118)m @ -134.4°
12-21 17:55:17.502   973  3286 D FusionLocalizer: MT2_RAW: (0.253, -0.205)m @ -135.4°
12-21 17:55:17.502   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-252.7, 205.3)mm @ -135.4°
12-21 17:55:17.503   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.9, 278.8)mm @ -136.2°
12-21 17:55:17.503   973  3286 D FusionLocalizer: INNOVATION: Δ=(-270.6, -73.4)mm, Δheading=0.7°
12-21 17:55:17.503   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-270.6, -73.4)mm
12-21 17:55:17.504   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-270.6, -73.4)mm
12-21 17:55:17.551   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.2° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.552   973  3286 D FusionLocalizer: MT1_RAW: (0.233, -0.238)m @ -136.1°
12-21 17:55:17.552   973  3286 D FusionLocalizer: MT2_RAW: (0.224, -0.236)m @ -135.8°
12-21 17:55:17.553   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-223.6, 235.7)mm @ -135.8°
12-21 17:55:17.553   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.8, 279.9)mm @ -136.2°
12-21 17:55:17.554   973  3286 D FusionLocalizer: INNOVATION: Δ=(-241.4, -44.1)mm, Δheading=0.4°
12-21 17:55:17.554   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.554   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.598   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.1° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.599   973  3286 D FusionLocalizer: MT1_RAW: (0.258, -0.159)m @ -134.9°
12-21 17:55:17.599   973  3286 D FusionLocalizer: MT2_RAW: (0.255, -0.231)m @ -136.2°
12-21 17:55:17.600   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-255.1, 230.9)mm @ -136.2°
12-21 17:55:17.600   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.4, 278.5)mm @ -136.1°
12-21 17:55:17.600   973  3286 D FusionLocalizer: INNOVATION: Δ=(-272.4, -47.6)mm, Δheading=-0.1°
12-21 17:55:17.600   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.601   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.631   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.1° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.631   973  3286 D FusionLocalizer: MT1_RAW: (0.256, -0.185)m @ -135.5°
12-21 17:55:17.631   973  3286 D FusionLocalizer: MT2_RAW: (0.252, -0.233)m @ -136.2°
12-21 17:55:17.632   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-251.6, 233.2)mm @ -136.2°
12-21 17:55:17.632   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.3, 278.2)mm @ -136.1°
12-21 17:55:17.632   973  3286 D FusionLocalizer: INNOVATION: Δ=(-268.9, -45.0)mm, Δheading=-0.1°
12-21 17:55:17.632   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-268.9, -45.0)mm
12-21 17:55:17.632   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-268.9, -45.0)mm
12-21 17:55:17.655   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.2° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.655   973  3286 D FusionLocalizer: MT1_RAW: (0.247, -0.204)m @ -135.7°
12-21 17:55:17.655   973  3286 D FusionLocalizer: MT2_RAW: (0.246, -0.238)m @ -136.2°
12-21 17:55:17.656   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-246.2, 238.3)mm @ -136.2°
12-21 17:55:17.656   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.3, 277.8)mm @ -136.2°
12-21 17:55:17.656   973  3286 D FusionLocalizer: INNOVATION: Δ=(-263.5, -39.5)mm, Δheading=-0.1°
12-21 17:55:17.656   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.658   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.658   973  3286 D AURORA_DBG: [FusionDriveTest] ODOM_POSE | (17.3, 277.8)mm @ 177.1°
12-21 17:55:17.658   973  3286 D AURORA_DBG: [FusionDriveTest] ABS_POSE | (17.3, 277.8)mm @ -136.2°
12-21 17:55:17.659   973  3286 D AURORA_DBG: [FusionDriveTest] MT1_RAW | (0.247, -0.204)m @ -135.7°
12-21 17:55:17.659   973  3286 D AURORA_DBG: [FusionDriveTest] MT2_RAW | (0.246, -0.238)m @ -136.2°
12-21 17:55:17.660   973  3286 D AURORA_DBG: [FusionDriveTest] MT_DIFF | Δ=(-0.001, -0.035)m, Δyaw=-0.5°
12-21 17:55:17.660   973  3286 D AURORA_DBG: [FusionDriveTest] ODO_HEADING_INPUT | 177.1° (this is fed to MegaTag2)
12-21 17:55:17.720   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.2° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.720   973  3286 D AURORA_DBG: [FusionLocalizer] MT2_HEADING_INPUT | -136.2° (sent to Limelight)
12-21 17:55:17.720   973  3286 D FusionLocalizer: MT1_RAW: (0.265, -0.167)m @ -135.4°
12-21 17:55:17.721   973  3286 D FusionLocalizer: MT2_RAW: (0.255, -0.228)m @ -136.2°
12-21 17:55:17.721   973  3286 D AURORA_DBG: [FusionLocalizer] LL_RAW_POSE | (0.255, -0.228)m @ -136.2° (before 180° rotation)
12-21 17:55:17.721   973  3286 D AURORA_DBG: [FusionLocalizer] LL_TRANSFORMED | (-0.255, 0.228)m @ -136.2° (after 180° rotation)
12-21 17:55:17.722   973  3286 D AURORA_DBG: [FusionLocalizer] ODO_HEADING_FOR_MT2 | 177.1° (should be fed to Limelight for MegaTag2)
12-21 17:55:17.722   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-254.7, 227.8)mm @ -136.2°
12-21 17:55:17.722   973  3286 D AURORA_DBG: [FusionLocalizer] VISION_MEASUREMENT | raw=(-254.7, 227.8)mm @ -136.2°
12-21 17:55:17.725   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.4, 277.2)mm @ -136.2°
12-21 17:55:17.725   973  3286 D AURORA_DBG: [FusionLocalizer] PREDICTED_POSE | (17.4, 277.2)mm @ -136.2°
12-21 17:55:17.725   973  3286 D FusionLocalizer: INNOVATION: Δ=(-272.2, -49.4)mm, Δheading=0.0°
12-21 17:55:17.725   973  3286 D AURORA_DBG: [FusionLocalizer] INNOVATION | Δ=(-272.2, -49.4)mm, Δheading=0.0°
12-21 17:55:17.725   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.726   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.771   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.2° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.771   973  3286 D FusionLocalizer: MT1_RAW: (0.248, -0.224)m @ -136.0°
12-21 17:55:17.772   973  3286 D FusionLocalizer: MT2_RAW: (0.239, -0.238)m @ -136.2°
12-21 17:55:17.772   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-239.4, 238.0)mm @ -136.2°
12-21 17:55:17.772   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.4, 275.8)mm @ -136.2°
12-21 17:55:17.773   973  3286 D FusionLocalizer: INNOVATION: Δ=(-256.8, -37.9)mm, Δheading=0.1°
12-21 17:55:17.773   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-256.8, -37.9)mm
12-21 17:55:17.777   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-256.8, -37.9)mm
12-21 17:55:17.816   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.5° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.817   973  3286 D FusionLocalizer: MT1_RAW: (0.241, -0.204)m @ -135.7°
12-21 17:55:17.817   973  3286 D FusionLocalizer: MT2_RAW: (0.240, -0.235)m @ -136.2°
12-21 17:55:17.817   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-240.1, 234.5)mm @ -136.2°
12-21 17:55:17.818   973  3286 D FusionLocalizer: PREDICTED_POSE: (17.3, 270.1)mm @ -136.5°
12-21 17:55:17.818   973  3286 D FusionLocalizer: INNOVATION: Δ=(-257.4, -35.6)mm, Δheading=0.2°
12-21 17:55:17.818   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.818   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.867   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.6° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.871   973  3286 D FusionLocalizer: MT1_RAW: (0.256, -0.177)m @ -135.8°
12-21 17:55:17.881   973  3286 D FusionLocalizer: MT2_RAW: (0.245, -0.225)m @ -136.2°
12-21 17:55:17.881   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-244.6, 225.3)mm @ -136.2°
12-21 17:55:17.881   973  3286 D FusionLocalizer: PREDICTED_POSE: (16.6, 263.7)mm @ -136.6°
12-21 17:55:17.882   973  3286 D FusionLocalizer: INNOVATION: Δ=(-261.2, -38.4)mm, Δheading=0.4°
12-21 17:55:17.882   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-261.2, -38.4)mm
12-21 17:55:17.882   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-261.2, -38.4)mm
12-21 17:55:17.930   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -136.8° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.932   973  3286 D FusionLocalizer: MT1_RAW: (0.246, -0.161)m @ -135.8°
12-21 17:55:17.932   973  3286 D FusionLocalizer: MT2_RAW: (0.236, -0.217)m @ -136.6°
12-21 17:55:17.932   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-236.2, 216.6)mm @ -136.6°
12-21 17:55:17.933   973  3286 D FusionLocalizer: PREDICTED_POSE: (14.7, 248.0)mm @ -136.8°
12-21 17:55:17.933   973  3286 D FusionLocalizer: INNOVATION: Δ=(-251.0, -31.4)mm, Δheading=0.2°
12-21 17:55:17.933   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.933   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:17.987   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.0° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:17.987   973  3286 D AURORA_DBG: [FusionLocalizer] MT2_HEADING_INPUT | -137.0° (sent to Limelight)
12-21 17:55:17.988   973  3286 D FusionLocalizer: MT1_RAW: (0.244, -0.140)m @ -135.7°
12-21 17:55:17.988   973  3286 D FusionLocalizer: MT2_RAW: (0.233, -0.204)m @ -136.6°
12-21 17:55:17.988   973  3286 D AURORA_DBG: [FusionLocalizer] LL_RAW_POSE | (0.233, -0.204)m @ -136.6° (before 180° rotation)
12-21 17:55:17.989   973  3286 D AURORA_DBG: [FusionLocalizer] LL_TRANSFORMED | (-0.233, 0.204)m @ -136.6° (after 180° rotation)
12-21 17:55:17.989   973  3286 D AURORA_DBG: [FusionLocalizer] ODO_HEADING_FOR_MT2 | 176.3° (should be fed to Limelight for MegaTag2)
12-21 17:55:17.989   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-233.2, 204.2)mm @ -136.6°
12-21 17:55:17.996   973  3286 D AURORA_DBG: [FusionLocalizer] VISION_MEASUREMENT | raw=(-233.2, 204.2)mm @ -136.6°
12-21 17:55:17.996   973  3286 D FusionLocalizer: PREDICTED_POSE: (12.8, 230.7)mm @ -137.0°
12-21 17:55:17.996   973  3286 D AURORA_DBG: [FusionLocalizer] PREDICTED_POSE | (12.8, 230.7)mm @ -137.0°
12-21 17:55:17.997   973  3286 D FusionLocalizer: INNOVATION: Δ=(-246.1, -26.5)mm, Δheading=0.4°
12-21 17:55:17.998   973  3286 D AURORA_DBG: [FusionLocalizer] INNOVATION | Δ=(-246.1, -26.5)mm, Δheading=0.4°
12-21 17:55:17.998   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-246.1, -26.5)mm
12-21 17:55:17.998   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-246.1, -26.5)mm
12-21 17:55:18.037   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.2° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.038   973  3286 D FusionLocalizer: MT1_RAW: (0.215, -0.111)m @ -135.0°
12-21 17:55:18.038   973  3286 D FusionLocalizer: MT2_RAW: (0.215, -0.197)m @ -136.8°
12-21 17:55:18.039   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-214.5, 197.3)mm @ -136.8°
12-21 17:55:18.040   973  3286 D FusionLocalizer: PREDICTED_POSE: (11.7, 214.5)mm @ -137.2°
12-21 17:55:18.040   973  3286 D FusionLocalizer: INNOVATION: Δ=(-226.2, -17.2)mm, Δheading=0.4°
12-21 17:55:18.040   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:18.058   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:18.145   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.5° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.145   973  3286 D FusionLocalizer: MT1_RAW: (0.200, -0.113)m @ -136.1°
12-21 17:55:18.146   973  3286 D FusionLocalizer: MT2_RAW: (0.197, -0.176)m @ -137.2°
12-21 17:55:18.152   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-197.4, 175.6)mm @ -137.2°
12-21 17:55:18.152   973  3286 D FusionLocalizer: PREDICTED_POSE: (8.2, 170.0)mm @ -137.5°
12-21 17:55:18.152   973  3286 D FusionLocalizer: INNOVATION: Δ=(-205.5, 5.6)mm, Δheading=0.3°
12-21 17:55:18.152   973  3286 I FusionLocalizer: VISION_ACCEPTED: Innovation=(-205.5, 5.6)mm
12-21 17:55:18.154   973  3286 I AURORA_DBG: [FusionLocalizer] VISION_ACCEPTED | Innovation=(-205.5, 5.6)mm
12-21 17:55:18.173   973  3282 I System.out: PANELS: PLUGINS/COM.BYLAZAR.LIMELIGHTPROXY: Proxying request to /status
12-21 17:55:18.230   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.5° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.230   973  3286 D FusionLocalizer: MT1_RAW: (0.095, -0.056)m @ -134.3°
12-21 17:55:18.231   973  3286 D FusionLocalizer: MT2_RAW: (0.156, -0.162)m @ -137.5°
12-21 17:55:18.231   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-156.1, 161.8)mm @ -137.5°
12-21 17:55:18.231   973  3286 D FusionLocalizer: PREDICTED_POSE: (6.4, 131.5)mm @ -137.5°
12-21 17:55:18.232   973  3286 D FusionLocalizer: INNOVATION: Δ=(-162.5, 30.3)mm, Δheading=-0.0°
12-21 17:55:18.232   973  3286 W FusionLocalizer: VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:18.232   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Rate limit (too soon after last update)
12-21 17:55:18.279   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.4° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.280   973  3286 D AURORA_DBG: [FusionLocalizer] MT2_HEADING_INPUT | -137.4° (sent to Limelight)
12-21 17:55:18.280   973  3286 D FusionLocalizer: MT1_RAW: (0.113, -0.075)m @ -135.9°
12-21 17:55:18.280   973  3286 D FusionLocalizer: MT2_RAW: (0.136, -0.142)m @ -137.5°
12-21 17:55:18.281   973  3286 D AURORA_DBG: [FusionLocalizer] LL_RAW_POSE | (0.136, -0.142)m @ -137.5° (before 180° rotation)
12-21 17:55:18.281   973  3286 D AURORA_DBG: [FusionLocalizer] LL_TRANSFORMED | (-0.136, 0.142)m @ -137.5° (after 180° rotation)
12-21 17:55:18.281   973  3286 D AURORA_DBG: [FusionLocalizer] ODO_HEADING_FOR_MT2 | 175.9° (should be fed to Limelight for MegaTag2)
12-21 17:55:18.282   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-135.6, 141.6)mm @ -137.5°
12-21 17:55:18.282   973  3286 D AURORA_DBG: [FusionLocalizer] VISION_MEASUREMENT | raw=(-135.6, 141.6)mm @ -137.5°
12-21 17:55:18.282   973  3286 D FusionLocalizer: PREDICTED_POSE: (5.8, 113.3)mm @ -137.4°
12-21 17:55:18.283   973  3286 D AURORA_DBG: [FusionLocalizer] PREDICTED_POSE | (5.8, 113.3)mm @ -137.4°
12-21 17:55:18.283   973  3286 D FusionLocalizer: INNOVATION: Δ=(-141.5, 28.2)mm, Δheading=-0.1°
12-21 17:55:18.283   973  3286 D AURORA_DBG: [FusionLocalizer] INNOVATION | Δ=(-141.5, 28.2)mm, Δheading=-0.1°
12-21 17:55:18.283   973  3286 W FusionLocalizer: VISION_REJECTED: Velocity too high: 511.7 mm/s
12-21 17:55:18.284   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Velocity too high: 511.7 mm/s
12-21 17:55:18.284   973  3286 D AURORA_DBG: [FusionDriveTest] ODOM_POSE | (5.8, 113.3)mm @ 175.9°
12-21 17:55:18.285   973  3286 D AURORA_DBG: [FusionDriveTest] ABS_POSE | (5.8, 113.3)mm @ -137.4°
12-21 17:55:18.285   973  3286 D AURORA_DBG: [FusionDriveTest] MT1_RAW | (0.113, -0.075)m @ -135.9°
12-21 17:55:18.286   973  3286 D AURORA_DBG: [FusionDriveTest] MT2_RAW | (0.136, -0.142)m @ -137.5°
12-21 17:55:18.287   973  3286 D AURORA_DBG: [FusionDriveTest] MT_DIFF | Δ=(0.023, -0.066)m, Δyaw=-1.6°
12-21 17:55:18.288   973  3286 D AURORA_DBG: [FusionDriveTest] ODO_HEADING_INPUT | 175.9° (this is fed to MegaTag2)
12-21 17:55:18.304   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.4° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.304   973  3286 D FusionLocalizer: MT1_RAW: (0.113, -0.075)m @ -135.9°
12-21 17:55:18.304   973  3286 D FusionLocalizer: MT2_RAW: (0.136, -0.142)m @ -137.5°
12-21 17:55:18.305   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-135.6, 141.6)mm @ -137.5°
12-21 17:55:18.306   973  3286 D FusionLocalizer: PREDICTED_POSE: (4.9, 100.6)mm @ -137.4°
12-21 17:55:18.307   973  3286 D FusionLocalizer: INNOVATION: Δ=(-140.5, 41.0)mm, Δheading=-0.1°
12-21 17:55:18.307   973  3286 W FusionLocalizer: VISION_REJECTED: Velocity too high: 502.2 mm/s
12-21 17:55:18.307   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Velocity too high: 502.2 mm/s
12-21 17:55:18.328   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.3° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.328   973  3286 D FusionLocalizer: MT1_RAW: (0.051, -0.029)m @ -134.3°
12-21 17:55:18.329   973  3286 D FusionLocalizer: MT2_RAW: (0.112, -0.133)m @ -137.5°
12-21 17:55:18.329   973  3286 D FusionLocalizer: VISION_MEASUREMENT: raw=(-112.4, 133.5)mm @ -137.5°
12-21 17:55:18.329   973  3286 D FusionLocalizer: PREDICTED_POSE: (4.4, 91.5)mm @ -137.3°
12-21 17:55:18.330   973  3286 D FusionLocalizer: INNOVATION: Δ=(-116.8, 42.0)mm, Δheading=-0.1°
12-21 17:55:18.330   973  3286 W FusionLocalizer: VISION_REJECTED: Velocity too high: 503.7 mm/s
12-21 17:55:18.330   973  3286 W AURORA_DBG: [FusionLocalizer] VISION_REJECTED: Velocity too high: 503.7 mm/s
12-21 17:55:18.348   973  3286 D FusionLocalizer: MT2_HEADING_INPUT: -137.3° (sent to Limelight, offset=47°, calibrated=YES)
12-21 17:55:18.348   973  3286 D FusionLocalizer: MT1_RAW: (0.062, -0.040)m @ -135.0°
